IP地址,数据中心,地区,城市,网络延迟
104.20.183.198,IAD,北美洲,阿什本,338 ms
104.25.43.125,IAD,北美洲,阿什本,339 ms
104.22.74.228,IAD,北美洲,阿什本,339 ms
104.25.182.49,IAD,北美洲,阿什本,340 ms
104.26.15.238,IAD,北美洲,阿什本,341 ms
104.27.73.85,IAD,北美洲,阿什本,341 ms
104.25.170.130,IAD,北美洲,阿什本,345 ms
172.67.124.157,IAD,北美洲,阿什本,345 ms
104.24.142.231,IAD,北美洲,阿什本,345 ms
104.25.31.118,IAD,北美洲,阿什本,345 ms
104.25.49.26,IAD,北美洲,阿什本,345 ms
104.20.202.126,IAD,北美洲,阿什本,346 ms
104.20.100.236,IAD,北美洲,阿什本,346 ms
172.64.104.202,SJC,北美洲,圣何塞,349 ms
104.27.83.176,IAD,北美洲,阿什本,349 ms
172.67.86.100,IAD,北美洲,阿什本,350 ms
104.24.208.250,IAD,北美洲,阿什本,350 ms
172.67.11.116,IAD,北美洲,阿什本,350 ms
172.67.78.229,IAD,北美洲,阿什本,351 ms
172.67.102.50,IAD,北美洲,阿什本,352 ms
104.24.234.216,IAD,北美洲,阿什本,353 ms
104.27.38.5,IAD,北美洲,阿什本,353 ms
104.20.8.148,IAD,北美洲,阿什本,353 ms
104.24.82.50,IAD,北美洲,阿什本,354 ms
104.22.65.167,IAD,北美洲,阿什本,355 ms
104.20.227.126,IAD,北美洲,阿什本,356 ms
104.24.29.160,IAD,北美洲,阿什本,356 ms
104.20.206.20,IAD,北美洲,阿什本,356 ms
104.24.64.122,IAD,北美洲,阿什本,357 ms
104.24.235.224,IAD,北美洲,阿什本,358 ms
104.25.204.184,IAD,北美洲,阿什本,358 ms
104.25.158.231,IAD,北美洲,阿什本,359 ms
104.25.30.55,IAD,北美洲,阿什本,359 ms
104.25.6.48,IAD,北美洲,阿什本,363 ms
104.25.79.211,IAD,北美洲,阿什本,363 ms
104.24.67.74,IAD,北美洲,阿什本,364 ms
104.20.209.222,IAD,北美洲,阿什本,365 ms
172.67.50.65,IAD,北美洲,阿什本,365 ms
104.25.90.33,IAD,北美洲,阿什本,366 ms
104.24.141.211,IAD,北美洲,阿什本,366 ms
104.25.73.135,IAD,北美洲,阿什本,367 ms
104.19.112.3,SJC,北美洲,圣何塞,367 ms
104.24.203.85,IAD,北美洲,阿什本,367 ms
104.20.221.106,IAD,北美洲,阿什本,368 ms
104.24.90.178,IAD,北美洲,阿什本,368 ms
104.27.2.36,IAD,北美洲,阿什本,370 ms
104.24.246.33,IAD,北美洲,阿什本,370 ms
104.24.87.42,IAD,北美洲,阿什本,371 ms
104.20.244.170,IAD,北美洲,阿什本,371 ms
104.19.120.246,SJC,北美洲,圣何塞,372 ms
104.25.213.12,IAD,北美洲,阿什本,372 ms
104.25.203.74,IAD,北美洲,阿什本,372 ms
104.24.188.139,IAD,北美洲,阿什本,373 ms
104.22.45.138,IAD,北美洲,阿什本,373 ms
104.20.31.184,IAD,北美洲,阿什本,373 ms
104.27.10.223,IAD,北美洲,阿什本,374 ms
104.20.4.122,IAD,北美洲,阿什本,375 ms
104.24.248.107,IAD,北美洲,阿什本,375 ms
104.24.193.183,IAD,北美洲,阿什本,376 ms
104.19.83.250,SJC,北美洲,圣何塞,377 ms
104.25.130.216,IAD,北美洲,阿什本,378 ms
104.20.136.152,IAD,北美洲,阿什本,378 ms
104.24.218.16,IAD,北美洲,阿什本,379 ms
104.19.92.139,SJC,北美洲,圣何塞,379 ms
104.24.146.108,IAD,北美洲,阿什本,380 ms
104.19.104.161,SJC,北美洲,圣何塞,380 ms
104.24.247.176,IAD,北美洲,阿什本,382 ms
104.20.215.145,IAD,北美洲,阿什本,382 ms
104.24.205.166,IAD,北美洲,阿什本,382 ms
104.27.120.91,IAD,北美洲,阿什本,382 ms
104.25.104.75,IAD,北美洲,阿什本,384 ms
104.20.254.127,IAD,北美洲,阿什本,385 ms
104.27.65.30,IAD,北美洲,阿什本,386 ms
104.27.103.142,IAD,北美洲,阿什本,386 ms
104.27.32.166,IAD,北美洲,阿什本,387 ms
104.19.62.193,SJC,北美洲,圣何塞,388 ms
104.22.37.143,IAD,北美洲,阿什本,388 ms
104.24.157.75,IAD,北美洲,阿什本,388 ms
104.19.74.215,SJC,北美洲,圣何塞,389 ms
104.20.104.150,IAD,北美洲,阿什本,389 ms
104.27.39.57,IAD,北美洲,阿什本,389 ms
104.24.15.217,IAD,北美洲,阿什本,390 ms
104.20.230.242,IAD,北美洲,阿什本,390 ms
104.20.89.201,IAD,北美洲,阿什本,390 ms
104.25.71.178,IAD,北美洲,阿什本,391 ms
172.67.120.248,IAD,北美洲,阿什本,392 ms
104.27.9.248,IAD,北美洲,阿什本,392 ms
104.27.13.138,IAD,北美洲,阿什本,393 ms
172.67.122.37,IAD,北美洲,阿什本,393 ms
104.25.27.244,IAD,北美洲,阿什本,393 ms
104.20.251.29,IAD,北美洲,阿什本,393 ms
104.24.212.172,IAD,北美洲,阿什本,394 ms
104.24.133.62,IAD,北美洲,阿什本,394 ms
104.24.95.251,IAD,北美洲,阿什本,394 ms
104.22.44.178,IAD,北美洲,阿什本,394 ms
104.24.162.27,IAD,北美洲,阿什本,395 ms
104.25.159.83,IAD,北美洲,阿什本,395 ms
104.20.169.30,IAD,北美洲,阿什本,395 ms
104.24.243.12,IAD,北美洲,阿什本,396 ms
104.20.194.87,IAD,北美洲,阿什本,397 ms
104.25.201.82,IAD,北美洲,阿什本,397 ms
104.24.76.30,IAD,北美洲,阿什本,397 ms
104.23.124.101,IAD,北美洲,阿什本,397 ms
104.25.101.93,IAD,北美洲,阿什本,398 ms
104.20.181.21,IAD,北美洲,阿什本,398 ms
104.25.117.241,IAD,北美洲,阿什本,398 ms
172.67.13.74,IAD,北美洲,阿什本,399 ms
172.64.171.132,SJC,北美洲,圣何塞,400 ms
104.20.154.163,IAD,北美洲,阿什本,402 ms
104.20.197.43,IAD,北美洲,阿什本,403 ms
104.24.138.34,IAD,北美洲,阿什本,403 ms
104.25.156.195,IAD,北美洲,阿什本,403 ms
172.67.61.164,IAD,北美洲,阿什本,404 ms
104.25.120.34,IAD,北美洲,阿什本,404 ms
104.27.53.143,IAD,北美洲,阿什本,404 ms
104.24.72.156,IAD,北美洲,阿什本,404 ms
104.27.1.135,IAD,北美洲,阿什本,405 ms
104.25.32.93,IAD,北美洲,阿什本,405 ms
104.20.19.166,IAD,北美洲,阿什本,406 ms
172.67.109.35,IAD,北美洲,阿什本,406 ms
104.22.76.212,IAD,北美洲,阿什本,406 ms
104.20.21.219,IAD,北美洲,阿什本,406 ms
104.25.141.51,IAD,北美洲,阿什本,406 ms
104.25.97.234,IAD,北美洲,阿什本,407 ms
104.20.124.34,IAD,北美洲,阿什本,408 ms
104.20.7.114,IAD,北美洲,阿什本,409 ms
104.20.103.106,IAD,北美洲,阿什本,409 ms
104.24.143.10,IAD,北美洲,阿什本,409 ms
104.20.111.15,IAD,北美洲,阿什本,410 ms
104.22.13.36,IAD,北美洲,阿什本,410 ms
172.67.99.44,IAD,北美洲,阿什本,410 ms
104.27.108.155,IAD,北美洲,阿什本,410 ms
104.20.170.31,IAD,北美洲,阿什本,410 ms
104.24.168.116,IAD,北美洲,阿什本,411 ms
104.27.122.178,IAD,北美洲,阿什本,411 ms
104.27.107.131,IAD,北美洲,阿什本,412 ms
104.24.94.146,IAD,北美洲,阿什本,412 ms
104.27.41.186,IAD,北美洲,阿什本,413 ms
104.25.145.66,IAD,北美洲,阿什本,413 ms
104.24.150.179,IAD,北美洲,阿什本,414 ms
104.22.77.0,IAD,北美洲,阿什本,414 ms
104.22.36.0,IAD,北美洲,阿什本,414 ms
104.20.189.137,IAD,北美洲,阿什本,415 ms
172.67.6.121,IAD,北美洲,阿什本,415 ms
104.19.13.213,SJC,北美洲,圣何塞,416 ms
104.25.22.20,IAD,北美洲,阿什本,417 ms
104.25.19.169,IAD,北美洲,阿什本,417 ms
104.25.110.112,IAD,北美洲,阿什本,418 ms
172.67.4.110,IAD,北美洲,阿什本,418 ms
104.27.22.149,IAD,北美洲,阿什本,419 ms
104.20.228.168,IAD,北美洲,阿什本,419 ms
104.24.134.30,IAD,北美洲,阿什本,419 ms
104.22.41.178,IAD,北美洲,阿什本,420 ms
104.20.249.137,IAD,北美洲,阿什本,420 ms
104.20.188.136,IAD,北美洲,阿什本,420 ms
172.64.103.15,SJC,北美洲,圣何塞,420 ms
104.24.166.185,IAD,北美洲,阿什本,421 ms
104.20.201.110,IAD,北美洲,阿什本,422 ms
104.20.24.33,IAD,北美洲,阿什本,423 ms
104.27.102.79,IAD,北美洲,阿什本,424 ms
104.20.117.223,IAD,北美洲,阿什本,425 ms
172.64.142.237,SJC,北美洲,圣何塞,425 ms
104.25.4.111,IAD,北美洲,阿什本,426 ms
104.20.118.175,IAD,北美洲,阿什本,426 ms
104.26.4.254,IAD,北美洲,阿什本,426 ms
104.20.143.68,IAD,北美洲,阿什本,426 ms
104.25.136.127,IAD,北美洲,阿什本,426 ms
104.25.169.213,IAD,北美洲,阿什本,426 ms
104.20.144.249,IAD,北美洲,阿什本,426 ms
104.25.61.182,IAD,北美洲,阿什本,426 ms
104.27.27.146,IAD,北美洲,阿什本,427 ms
104.27.80.199,IAD,北美洲,阿什本,428 ms
172.64.192.177,SJC,北美洲,圣何塞,428 ms
104.24.129.241,IAD,北美洲,阿什本,428 ms
104.27.20.177,IAD,北美洲,阿什本,428 ms
104.22.33.105,IAD,北美洲,阿什本,428 ms
104.20.9.19,IAD,北美洲,阿什本,428 ms
104.25.139.54,IAD,北美洲,阿什本,430 ms
104.24.13.35,IAD,北美洲,阿什本,431 ms
104.27.82.66,IAD,北美洲,阿什本,431 ms
104.20.39.137,IAD,北美洲,阿什本,432 ms
104.20.233.220,IAD,北美洲,阿什本,432 ms
104.20.85.51,IAD,北美洲,阿什本,432 ms
104.20.241.209,IAD,北美洲,阿什本,433 ms
104.25.96.174,IAD,北美洲,阿什本,433 ms
104.20.95.214,IAD,北美洲,阿什本,434 ms
104.27.29.27,IAD,北美洲,阿什本,435 ms
104.25.109.66,IAD,北美洲,阿什本,435 ms
104.20.173.209,IAD,北美洲,阿什本,435 ms
104.26.0.248,IAD,北美洲,阿什本,435 ms
104.20.148.167,IAD,北美洲,阿什本,435 ms
104.25.232.231,IAD,北美洲,阿什本,435 ms
104.20.171.254,IAD,北美洲,阿什本,435 ms
104.20.149.48,IAD,北美洲,阿什本,436 ms
104.24.93.253,IAD,北美洲,阿什本,436 ms
104.20.225.99,IAD,北美洲,阿什本,436 ms
104.25.68.39,IAD,北美洲,阿什本,436 ms
172.67.53.250,IAD,北美洲,阿什本,437 ms
104.20.158.65,IAD,北美洲,阿什本,437 ms
172.64.130.54,SJC,北美洲,圣何塞,437 ms
104.24.224.122,IAD,北美洲,阿什本,438 ms
104.20.164.124,IAD,北美洲,阿什本,438 ms
104.23.110.205,IAD,北美洲,阿什本,438 ms
172.67.91.96,IAD,北美洲,阿什本,440 ms
104.27.74.5,IAD,北美洲,阿什本,440 ms
104.20.150.235,IAD,北美洲,阿什本,441 ms
104.24.158.117,IAD,北美洲,阿什本,442 ms
104.20.120.233,IAD,北美洲,阿什本,442 ms
172.67.1.20,IAD,北美洲,阿什本,442 ms
104.27.23.194,IAD,北美洲,阿什本,443 ms
172.67.82.192,IAD,北美洲,阿什本,443 ms
104.25.239.188,IAD,北美洲,阿什本,445 ms
104.23.108.241,IAD,北美洲,阿什本,445 ms
172.64.164.239,SJC,北美洲,圣何塞,446 ms
104.20.96.178,IAD,北美洲,阿什本,446 ms
104.26.11.183,IAD,北美洲,阿什本,447 ms
104.24.69.70,IAD,北美洲,阿什本,449 ms
172.67.3.145,IAD,北美洲,阿什本,450 ms
104.22.69.194,IAD,北美洲,阿什本,450 ms
104.20.48.225,IAD,北美洲,阿什本,451 ms
104.24.1.49,IAD,北美洲,阿什本,452 ms
172.67.98.80,IAD,北美洲,阿什本,452 ms
104.20.196.144,IAD,北美洲,阿什本,453 ms
104.25.157.43,IAD,北美洲,阿什本,453 ms
104.23.122.188,IAD,北美洲,阿什本,453 ms
104.25.243.171,IAD,北美洲,阿什本,453 ms
104.27.63.156,IAD,北美洲,阿什本,454 ms
104.25.134.77,IAD,北美洲,阿什本,454 ms
104.26.1.194,IAD,北美洲,阿什本,454 ms
104.25.93.63,IAD,北美洲,阿什本,455 ms
104.25.76.241,IAD,北美洲,阿什本,455 ms
104.24.226.214,IAD,北美洲,阿什本,455 ms
104.20.231.61,IAD,北美洲,阿什本,456 ms
104.25.148.131,IAD,北美洲,阿什本,456 ms
104.24.195.35,IAD,北美洲,阿什本,456 ms
104.25.88.245,IAD,北美洲,阿什本,456 ms
172.67.5.116,IAD,北美洲,阿什本,456 ms
104.27.93.197,IAD,北美洲,阿什本,457 ms
104.20.213.253,IAD,北美洲,阿什本,457 ms
104.24.153.122,IAD,北美洲,阿什本,458 ms
104.25.100.201,IAD,北美洲,阿什本,458 ms
104.24.56.62,IAD,北美洲,阿什本,458 ms
104.20.193.49,IAD,北美洲,阿什本,459 ms
104.25.253.40,IAD,北美洲,阿什本,459 ms
104.24.51.177,IAD,北美洲,阿什本,459 ms
104.22.73.207,IAD,北美洲,阿什本,461 ms
104.25.95.134,IAD,北美洲,阿什本,461 ms
172.67.70.150,IAD,北美洲,阿什本,462 ms
104.20.12.235,IAD,北美洲,阿什本,462 ms
172.64.204.128,SJC,北美洲,圣何塞,462 ms
104.25.63.183,IAD,北美洲,阿什本,464 ms
104.25.180.100,IAD,北美洲,阿什本,464 ms
104.27.126.97,IAD,北美洲,阿什本,464 ms
104.20.217.158,IAD,北美洲,阿什本,465 ms
104.20.151.51,IAD,北美洲,阿什本,465 ms
104.20.219.37,IAD,北美洲,阿什本,465 ms
104.20.115.30,IAD,北美洲,阿什本,466 ms
104.20.180.238,IAD,北美洲,阿什本,466 ms
104.22.43.178,IAD,北美洲,阿什本,468 ms
104.27.68.204,IAD,北美洲,阿什本,468 ms
104.20.224.166,IAD,北美洲,阿什本,468 ms
104.25.138.170,IAD,北美洲,阿什本,468 ms
104.27.111.159,IAD,北美洲,阿什本,468 ms
104.27.97.133,IAD,北美洲,阿什本,469 ms
104.27.110.10,IAD,北美洲,阿什本,470 ms
104.24.26.204,IAD,北美洲,阿什本,470 ms
172.64.194.164,SJC,北美洲,圣何塞,470 ms
104.24.165.42,IAD,北美洲,阿什本,470 ms
104.27.51.135,IAD,北美洲,阿什本,471 ms
172.67.105.130,IAD,北美洲,阿什本,471 ms
104.20.184.212,IAD,北美洲,阿什本,471 ms
104.25.165.99,IAD,北美洲,阿什本,471 ms
104.25.234.224,IAD,北美洲,阿什本,472 ms
104.25.86.224,IAD,北美洲,阿什本,472 ms
104.25.215.134,IAD,北美洲,阿什本,472 ms
104.24.59.223,IAD,北美洲,阿什本,473 ms
104.20.174.194,IAD,北美洲,阿什本,473 ms
104.25.26.214,IAD,北美洲,阿什本,473 ms
104.25.114.177,IAD,北美洲,阿什本,473 ms
104.27.7.44,IAD,北美洲,阿什本,473 ms
104.25.45.200,IAD,北美洲,阿什本,474 ms
104.24.27.86,IAD,北美洲,阿什本,475 ms
104.25.250.168,IAD,北美洲,阿什本,476 ms
104.25.60.128,IAD,北美洲,阿什本,477 ms
104.25.229.49,IAD,北美洲,阿什本,477 ms
104.24.52.208,IAD,北美洲,阿什本,478 ms
104.23.111.134,IAD,北美洲,阿什本,478 ms
104.24.28.224,IAD,北美洲,阿什本,479 ms
104.25.85.10,IAD,北美洲,阿什本,479 ms
104.25.236.254,IAD,北美洲,阿什本,481 ms
104.23.127.182,IAD,北美洲,阿什本,481 ms
104.25.207.252,IAD,北美洲,阿什本,481 ms
104.25.62.62,IAD,北美洲,阿什本,482 ms
104.24.160.214,IAD,北美洲,阿什本,482 ms
104.24.68.150,IAD,北美洲,阿什本,482 ms
104.24.57.130,IAD,北美洲,阿什本,483 ms
104.24.58.66,IAD,北美洲,阿什本,484 ms
104.25.94.185,IAD,北美洲,阿什本,484 ms
104.20.64.164,IAD,北美洲,阿什本,485 ms
104.25.187.72,IAD,北美洲,阿什本,485 ms
104.27.115.7,IAD,北美洲,阿什本,485 ms
104.25.216.211,IAD,北美洲,阿什本,486 ms
104.25.28.121,IAD,北美洲,阿什本,486 ms
104.24.252.217,IAD,北美洲,阿什本,487 ms
104.20.147.147,IAD,北美洲,阿什本,487 ms
104.25.128.66,IAD,北美洲,阿什本,487 ms
104.27.78.210,IAD,北美洲,阿什本,487 ms
104.25.248.113,IAD,北美洲,阿什本,487 ms
104.22.5.196,IAD,北美洲,阿什本,487 ms
172.67.93.111,IAD,北美洲,阿什本,487 ms
104.22.1.164,IAD,北美洲,阿什本,488 ms
172.67.49.207,IAD,北美洲,阿什本,490 ms
104.24.62.111,IAD,北美洲,阿什本,490 ms
172.67.125.144,IAD,北美洲,阿什本,490 ms
104.23.101.55,IAD,北美洲,阿什本,490 ms
104.26.8.161,IAD,北美洲,阿什本,491 ms
104.24.185.255,IAD,北美洲,阿什本,491 ms
104.25.103.200,IAD,北美洲,阿什本,492 ms
104.20.165.197,IAD,北美洲,阿什本,492 ms
104.22.14.121,IAD,北美洲,阿什本,493 ms
104.25.171.45,IAD,北美洲,阿什本,493 ms
104.19.59.239,SJC,北美洲,圣何塞,493 ms
104.25.155.64,IAD,北美洲,阿什本,493 ms
104.24.6.90,IAD,北美洲,阿什本,494 ms
104.20.47.63,IAD,北美洲,阿什本,495 ms
104.26.2.17,IAD,北美洲,阿什本,496 ms
104.20.186.146,IAD,北美洲,阿什本,497 ms
104.27.118.35,IAD,北美洲,阿什本,499 ms
104.20.94.73,IAD,北美洲,阿什本,499 ms
104.25.166.166,IAD,北美洲,阿什本,499 ms
172.67.59.73,IAD,北美洲,阿什本,499 ms
104.25.190.95,IAD,北美洲,阿什本,500 ms
104.20.135.255,IAD,北美洲,阿什本,500 ms
104.25.255.230,IAD,北美洲,阿什本,501 ms
172.67.77.189,IAD,北美洲,阿什本,502 ms
104.24.74.191,IAD,北美洲,阿什本,502 ms
104.24.60.179,IAD,北美洲,阿什本,503 ms
104.24.42.203,IAD,北美洲,阿什本,503 ms
104.25.167.46,IAD,北美洲,阿什本,503 ms
104.24.233.4,IAD,北美洲,阿什本,505 ms
104.27.89.12,IAD,北美洲,阿什本,505 ms
104.24.227.250,IAD,北美洲,阿什本,505 ms
104.22.32.35,IAD,北美洲,阿什本,506 ms
104.20.6.215,IAD,北美洲,阿什本,507 ms
104.19.79.76,SJC,北美洲,圣何塞,507 ms
104.20.238.105,IAD,北美洲,阿什本,507 ms
104.25.209.178,IAD,北美洲,阿什本,508 ms
104.20.253.244,IAD,北美洲,阿什本,508 ms
104.22.12.162,IAD,北美洲,阿什本,508 ms
104.24.14.232,IAD,北美洲,阿什本,508 ms
104.22.34.198,IAD,北美洲,阿什本,508 ms
172.67.79.80,IAD,北美洲,阿什本,508 ms
104.25.224.112,IAD,北美洲,阿什本,508 ms
104.20.208.251,IAD,北美洲,阿什本,508 ms
104.24.202.17,IAD,北美洲,阿什本,508 ms
104.19.82.213,SJC,北美洲,圣何塞,509 ms
104.25.212.162,IAD,北美洲,阿什本,509 ms
104.24.40.199,IAD,北美洲,阿什本,510 ms
104.25.211.77,IAD,北美洲,阿什本,510 ms
104.25.168.46,IAD,北美洲,阿什本,510 ms
172.67.95.138,IAD,北美洲,阿什本,511 ms
104.23.105.209,IAD,北美洲,阿什本,511 ms
104.22.10.79,IAD,北美洲,阿什本,512 ms
104.24.198.49,IAD,北美洲,阿什本,512 ms
172.67.68.157,IAD,北美洲,阿什本,512 ms
104.20.242.135,IAD,北美洲,阿什本,512 ms
172.67.75.129,IAD,北美洲,阿什本,513 ms
104.25.188.0,IAD,北美洲,阿什本,513 ms
104.24.149.30,IAD,北美洲,阿什本,513 ms
104.20.130.180,IAD,北美洲,阿什本,514 ms
104.24.174.81,IAD,北美洲,阿什本,515 ms
104.24.230.208,IAD,北美洲,阿什本,516 ms
104.24.200.135,IAD,北美洲,阿什本,516 ms
104.20.235.131,IAD,北美洲,阿什本,516 ms
104.22.11.153,IAD,北美洲,阿什本,517 ms
172.67.57.147,IAD,北美洲,阿什本,517 ms
104.22.38.65,IAD,北美洲,阿什本,517 ms
104.24.236.191,IAD,北美洲,阿什本,518 ms
104.24.38.192,IAD,北美洲,阿什本,519 ms
104.20.159.131,IAD,北美洲,阿什本,519 ms
104.24.31.235,IAD,北美洲,阿什本,520 ms
104.24.140.246,IAD,北美洲,阿什本,520 ms
104.20.246.199,IAD,北美洲,阿什本,521 ms
104.27.24.177,IAD,北美洲,阿什本,522 ms
104.25.221.4,IAD,北美洲,阿什本,523 ms
104.24.186.88,IAD,北美洲,阿什本,523 ms
104.20.248.177,IAD,北美洲,阿什本,524 ms
172.67.101.114,IAD,北美洲,阿什本,524 ms
104.24.245.98,IAD,北美洲,阿什本,525 ms
104.27.33.59,IAD,北美洲,阿什本,525 ms
104.27.71.24,IAD,北美洲,阿什本,526 ms
104.25.133.44,IAD,北美洲,阿什本,526 ms
172.67.56.126,IAD,北美洲,阿什本,526 ms
104.19.113.102,SJC,北美洲,圣何塞,526 ms
104.24.241.210,IAD,北美洲,阿什本,526 ms
104.24.77.231,IAD,北美洲,阿什本,526 ms
104.20.125.48,IAD,北美洲,阿什本,526 ms
104.23.125.222,IAD,北美洲,阿什本,527 ms
104.20.10.26,IAD,北美洲,阿什本,527 ms
172.67.118.58,IAD,北美洲,阿什本,528 ms
104.24.242.85,IAD,北美洲,阿什本,528 ms
104.20.220.59,IAD,北美洲,阿什本,528 ms
104.23.119.68,IAD,北美洲,阿什本,529 ms
104.25.5.185,IAD,北美洲,阿什本,529 ms
104.26.3.251,IAD,北美洲,阿什本,530 ms
104.25.254.72,IAD,北美洲,阿什本,530 ms
104.24.5.21,IAD,北美洲,阿什本,531 ms
104.20.92.162,IAD,北美洲,阿什本,533 ms
104.25.178.121,IAD,北美洲,阿什本,533 ms
104.25.72.112,IAD,北美洲,阿什本,533 ms
104.27.64.168,IAD,北美洲,阿什本,533 ms
104.20.166.48,IAD,北美洲,阿什本,533 ms
104.25.246.184,IAD,北美洲,阿什本,534 ms
104.24.251.135,IAD,北美洲,阿什本,535 ms
104.20.132.105,IAD,北美洲,阿什本,535 ms
104.25.237.29,IAD,北美洲,阿什本,537 ms
104.25.184.162,IAD,北美洲,阿什本,538 ms
104.24.12.243,IAD,北美洲,阿什本,539 ms
104.25.11.154,IAD,北美洲,阿什本,539 ms
104.20.128.156,IAD,北美洲,阿什本,539 ms
104.24.196.19,IAD,北美洲,阿什本,539 ms
104.25.106.47,IAD,北美洲,阿什本,540 ms
104.20.22.123,IAD,北美洲,阿什本,540 ms
104.20.250.158,IAD,北美洲,阿什本,541 ms
104.25.161.23,IAD,北美洲,阿什本,542 ms
104.23.117.127,IAD,北美洲,阿什本,542 ms
104.20.127.190,IAD,北美洲,阿什本,542 ms
172.67.52.139,IAD,北美洲,阿什本,542 ms
104.19.125.41,SJC,北美洲,圣何塞,542 ms
104.22.47.8,IAD,北美洲,阿什本,542 ms
104.24.80.21,IAD,北美洲,阿什本,543 ms
172.67.85.165,IAD,北美洲,阿什本,543 ms
104.25.151.92,IAD,北美洲,阿什本,543 ms
104.25.3.89,IAD,北美洲,阿什本,545 ms
104.25.1.60,IAD,北美洲,阿什本,545 ms
172.67.92.247,IAD,北美洲,阿什本,546 ms
104.26.6.9,IAD,北美洲,阿什本,546 ms
104.23.112.42,IAD,北美洲,阿什本,547 ms
104.27.56.67,IAD,北美洲,阿什本,547 ms
172.67.58.190,IAD,北美洲,阿什本,547 ms
104.20.86.109,IAD,北美洲,阿什本,548 ms
104.20.17.37,IAD,北美洲,阿什本,548 ms
104.25.173.61,IAD,北美洲,阿什本,549 ms
172.64.203.219,SJC,北美洲,圣何塞,549 ms
172.67.116.132,IAD,北美洲,阿什本,549 ms
172.67.48.245,IAD,北美洲,阿什本,550 ms
104.24.204.212,IAD,北美洲,阿什本,550 ms
104.27.88.15,IAD,北美洲,阿什本,550 ms
104.20.121.144,IAD,北美洲,阿什本,550 ms
104.24.219.30,IAD,北美洲,阿什本,551 ms
104.25.2.94,IAD,北美洲,阿什本,551 ms
104.25.108.255,IAD,北美洲,阿什本,551 ms
104.25.162.62,IAD,北美洲,阿什本,553 ms
104.24.222.217,IAD,北美洲,阿什本,554 ms
104.25.144.48,IAD,北美洲,阿什本,554 ms
172.67.73.149,IAD,北美洲,阿什本,554 ms
104.20.14.29,IAD,北美洲,阿什本,555 ms
104.25.249.50,IAD,北美洲,阿什本,555 ms
104.27.25.249,IAD,北美洲,阿什本,555 ms
104.27.95.65,IAD,北美洲,阿什本,556 ms
104.24.220.41,IAD,北美洲,阿什本,556 ms
104.23.115.94,IAD,北美洲,阿什本,556 ms
104.24.211.1,IAD,北美洲,阿什本,556 ms
104.25.20.117,IAD,北美洲,阿什本,557 ms
104.24.206.124,IAD,北美洲,阿什本,557 ms
104.26.10.7,IAD,北美洲,阿什本,557 ms
104.27.77.81,IAD,北美洲,阿什本,558 ms
104.24.88.126,IAD,北美洲,阿什本,559 ms
104.22.6.123,IAD,北美洲,阿什本,559 ms
104.24.255.44,IAD,北美洲,阿什本,559 ms
172.67.84.234,IAD,北美洲,阿什本,560 ms
104.20.105.40,IAD,北美洲,阿什本,560 ms
104.20.138.97,IAD,北美洲,阿什本,560 ms
104.25.196.72,IAD,北美洲,阿什本,560 ms
104.25.175.220,IAD,北美洲,阿什本,561 ms
104.23.102.202,IAD,北美洲,阿什本,562 ms
104.22.35.173,IAD,北美洲,阿什本,562 ms
104.20.37.204,IAD,北美洲,阿什本,562 ms
104.27.60.61,IAD,北美洲,阿什本,563 ms
172.67.83.118,IAD,北美洲,阿什本,563 ms
104.20.252.79,IAD,北美洲,阿什本,565 ms
104.25.74.49,IAD,北美洲,阿什本,565 ms
104.25.82.135,IAD,北美洲,阿什本,566 ms
104.20.187.5,IAD,北美洲,阿什本,566 ms
104.27.92.75,IAD,北美洲,阿什本,566 ms
104.23.107.201,IAD,北美洲,阿什本,567 ms
104.24.163.108,IAD,北美洲,阿什本,567 ms
104.24.156.76,IAD,北美洲,阿什本,569 ms
104.25.189.60,IAD,北美洲,阿什本,569 ms
104.24.154.225,IAD,北美洲,阿什本,569 ms
104.24.152.11,IAD,北美洲,阿什本,570 ms
172.67.62.171,IAD,北美洲,阿什本,571 ms
104.24.44.231,IAD,北美洲,阿什本,571 ms
104.23.97.8,IAD,北美洲,阿什本,571 ms
104.25.231.227,IAD,北美洲,阿什本,571 ms
104.24.55.120,IAD,北美洲,阿什本,571 ms
104.20.101.90,IAD,北美洲,阿什本,572 ms
104.23.121.112,IAD,北美洲,阿什本,572 ms
104.27.104.145,IAD,北美洲,阿什本,572 ms
104.24.81.164,IAD,北美洲,阿什本,572 ms
104.25.242.50,IAD,北美洲,阿什本,572 ms
104.25.226.16,IAD,北美洲,阿什本,573 ms
104.25.174.238,IAD,北美洲,阿什本,573 ms
104.27.112.107,IAD,北美洲,阿什本,573 ms
104.24.169.223,IAD,北美洲,阿什本,573 ms
104.26.13.227,IAD,北美洲,阿什本,574 ms
104.20.33.67,IAD,北美洲,阿什本,574 ms
104.20.199.0,IAD,北美洲,阿什本,575 ms
104.24.130.28,IAD,北美洲,阿什本,576 ms
104.20.54.145,IAD,北美洲,阿什本,576 ms
104.25.197.99,IAD,北美洲,阿什本,576 ms
104.24.197.138,IAD,北美洲,阿什本,576 ms
104.24.79.155,IAD,北美洲,阿什本,577 ms
104.24.249.156,IAD,北美洲,阿什本,578 ms
104.25.146.70,IAD,北美洲,阿什本,578 ms
172.67.106.202,IAD,北美洲,阿什本,578 ms
